old_id,occ_id,l1_num,l2_num,l3_num,src_l1,occupation,name,file
N1056141,OCC-13-00002,13,1309,130905,M,独居小家电品类运营,池小电,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130905-家电营销与销售/CN-E-华东/25-34/N1056141-池小电.md
N1056142,OCC-13-00003,13,1309,130905,M,迷你家电品牌总监,嵇单家,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130905-家电营销与销售/CN-S-华南/35-44/N1056142-嵇单家.md
N1056143,OCC-13-00004,13,1309,130905,M,小家电渠道拓展,弓独家,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130905-家电营销与销售/CN-N-华北/25-34/N1056143-弓独家.md
N1056144,OCC-13-00005,13,1309,130905,M,迷你家电大客户经理,宇文单销,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130905-家电营销与销售/CN-E-华东/35-44/N1056144-宇文单销.md
N1056145,OCC-13-00006,13,1309,130905,M,小家电社群运营,容小家,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130905-家电营销与销售/CN-E-华东/25-34/N1056145-容小家.md
N1056146,OCC-13-00007,13,1309,130905,M,迷你家电区域销售经理,经微家,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130905-家电营销与销售/CN-SW-西南/35-44/N1056146-经微家.md
N1056147,OCC-13-00008,13,1309,130905,M,小家电电商运营助理,印独销,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130905-家电营销与销售/CN-E-华东/25-34/N1056147-印独销.md
N1056148,OCC-13-00009,13,1309,130905,M,迷你厨电私域运营,滑小厨,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130905-家电营销与销售/CN-SW-西南/35-44/N1056148-滑小厨.md
N1056149,OCC-13-00010,13,1309,130905,M,小家电直播运营,龚小家,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130905-家电营销与销售/CN-C-华中/25-34/N1056149-龚小家.md
N1056690,OCC-13-00001,13,1309,130916,M,单身理财客服主管,滑财服,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130916-金融客服与售后/CN-E-华东/25-34/N1056690-滑财服.md
N1056691,OCC-13-00002,13,1309,130916,M,单身金融售后,席金售,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130916-金融客服与售后/CN-E-华东/25-34/N1056691-席金售.md
N1056692,OCC-13-00003,13,1309,130916,M,单身投资顾问,步财服,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130916-金融客服与售后/CN-S-华南/35-44/N1056692-步财服.md
N1056693,OCC-13-00004,13,1309,130916,M,单身金融服务助理,仰金售,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130916-金融客服与售后/CN-N-华北/25-34/N1056693-仰金售.md
N1056694,OCC-13-00005,13,1309,130916,M,单身理财售后总监,卞财服,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130916-金融客服与售后/CN-E-华东/35-44/N1056694-卞财服.md
N1056695,OCC-13-00006,13,1309,130916,M,单身金融售后,印金售,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130916-金融客服与售后/CN-E-华东/25-34/N1056695-印金售.md
N1056696,OCC-13-00007,13,1309,130916,M,单身投资客服,弓财服,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130916-金融客服与售后/CN-E-华东/25-34/N1056696-弓财服.md
N1056697,OCC-13-00008,13,1309,130916,M,单身金融售后总监,滑金售,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130916-金融客服与售后/CN-E-华东/35-44/N1056697-滑金售.md
N1056698,OCC-13-00009,13,1309,130916,M,单身理财客服,席财服,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130916-金融客服与售后/CN-SW-西南/25-34/N1056698-席财服.md
N1056699,OCC-13-00010,13,1309,130916,M,单身投资售后经理,步金售,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130916-金融客服与售后/CN-C-华中/35-44/N1056699-步金售.md
N1057020,OCC-13-00001,13,1309,130915,M,户外装备销售,桓野驿,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-N-华北/25-34/N1057020-桓野驿.md
N1057021,OCC-13-00002,13,1309,130915,M,户外装备销售,桓影行,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/35-44/N1057021-桓影行.md
N1057022,OCC-13-00003,13,1309,130915,M,户外装备销售,卞影行,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-S-华南/35-44/N1057022-卞影行.md
N1057023,OCC-13-00004,13,1309,130915,M,户外装备销售,司影行,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/25-34/N1057023-司影行.md
N1057024,OCC-13-00005,13,1309,130915,M,户外装备销售,郦影行,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-SW-西南/45-54/N1057024-郦影行.md
N1057025,OCC-13-00006,13,1309,130915,M,户外装备销售,阙影行,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/25-34/N1057025-阙影行.md
N1057026,OCC-13-00007,13,1309,130915,M,户外装备销售,雍影行,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-SW-西南/35-44/N1057026-雍影行.md
N1057027,OCC-13-00008,13,1309,130915,M,户外装备销售,蓟影行,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-NE-东北/45-54/N1057027-蓟影行.md
N1057028,OCC-13-00009,13,1309,130915,M,户外装备销售,邴影行,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-C-华中/16-24/N1057028-邴影行.md
N1057029,OCC-13-00010,13,1309,130915,M,户外装备销售,扈影行,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/25-34/N1057029-扈影行.md
N1057140,OCC-13-00011,13,1309,130915,M,滑雪装备销售,雪装售,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-N-华北/25-34/N1057140-雪装售.md
N1057141,OCC-13-00012,13,1309,130915,M,滑雪装备销售,雪装铺,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/35-44/N1057141-雪装铺.md
N1057142,OCC-13-00013,13,1309,130915,M,滑雪装备销售,雪装店,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/35-44/N1057142-雪装店.md
N1057143,OCC-13-00014,13,1309,130915,M,滑雪装备销售,雪装行,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-N-华北/25-34/N1057143-雪装行.md
N1057144,OCC-13-00015,13,1309,130915,M,滑雪装备销售,雪装屋,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-NE-东北/45-54/N1057144-雪装屋.md
N1057145,OCC-13-00016,13,1309,130915,M,滑雪装备销售,雪装城,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-NE-东北/25-34/N1057145-雪装城.md
N1057146,OCC-13-00017,13,1309,130915,M,滑雪装备销售,雪装备,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-NE-东北/45-54/N1057146-雪装备.md
N1057147,OCC-13-00018,13,1309,130915,M,滑雪装备销售,雪装柜,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/OV-海外/16-24/N1057147-雪装柜.md
N1057148,OCC-13-00019,13,1309,130915,M,滑雪装备销售,雪装仓,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-NW-西北/35-44/N1057148-雪装仓.md
N1057149,OCC-13-00020,13,1309,130915,M,滑雪装备销售,雪装汇,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/35-44/N1057149-雪装汇.md
N1057450,OCC-13-00021,13,1309,130915,M,露营装备销售,营售官,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-N-华北/25-34/N1057450-营售官.md
N1057451,OCC-13-00022,13,1309,130915,M,露营装备销售,营售师,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/35-44/N1057451-营售师.md
N1057452,OCC-13-00023,13,1309,130915,M,露营装备销售,营售徒,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/35-44/N1057452-营售徒.md
N1057453,OCC-13-00024,13,1309,130915,M,露营装备销售,营售行,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-S-华南/25-34/N1057453-营售行.md
N1057454,OCC-13-00025,13,1309,130915,M,露营装备销售,营售者,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/45-54/N1057454-营售者.md
N1057455,OCC-13-00026,13,1309,130915,M,露营装备销售,营售客,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/25-34/N1057455-营售客.md
N1057456,OCC-13-00027,13,1309,130915,M,露营装备销售,营售伙,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-SW-西南/45-54/N1057456-营售伙.md
N1057457,OCC-13-00028,13,1309,130915,M,露营装备销售,营售教,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-SW-西南/25-34/N1057457-营售教.md
N1057458,OCC-13-00029,13,1309,130915,M,露营装备销售,营售员,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/35-44/N1057458-营售员.md
N1057459,OCC-13-00030,13,1309,130915,M,露营装备销售,营售指,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-S-华南/35-44/N1057459-营售指.md
N1058820,OCC-13-00031,13,1309,130915,M,心理康复器材销售经理,房栖琦,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-N-华北/25-34/N1058820-房栖琦.md
N1058821,OCC-13-00032,13,1309,130915,M,心理康复器材销售经理,巢序姗,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/25-34/N1058821-巢序姗.md
N1058822,OCC-13-00033,13,1309,130915,M,心理康复器材销售经理,段昔彪,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-S-华南/35-44/N1058822-段昔彪.md
N1058823,OCC-13-00034,13,1309,130915,M,心理康复器材销售总监,弓屿菱,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/35-44/N1058823-弓屿菱.md
N1058824,OCC-13-00035,13,1309,130915,M,心理康复器材销售经理,步序川,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-SW-西南/25-34/N1058824-步序川.md
N1058825,OCC-13-00036,13,1309,130915,M,心理康复器材销售经理,段屿琪,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/25-34/N1058825-段屿琪.md
N1058826,OCC-13-00037,13,1309,130915,M,心理康复器材销售总监,巢屿晞,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/45-54/N1058826-巢屿晞.md
N1058827,OCC-13-00038,13,1309,130915,M,心理康复器材销售经理,巢序茹,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-E-华东/25-34/N1058827-巢序茹.md
N1058828,OCC-13-00039,13,1309,130915,M,心理康复器材销售经理,房昔骐,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-NW-西北/35-44/N1058828-房昔骐.md
N1058829,OCC-13-00040,13,1309,130915,M,心理康复器材销售经理,弓屿菊,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130915-装备与器材销售/CN-C-华中/25-34/N1058829-弓屿菊.md
N1056430,OCC-13-00001,13,1309,130904,M,独居家具品牌主理人,闫微家,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130904-家居品牌营销/CN-E-华东/25-34/N1056430-闫微家.md
N1056431,OCC-13-00002,13,1309,130904,M,单身家电营销经理,步微婷,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130904-家居品牌营销/CN-E-华东/25-34/N1056431-步微婷.md
N1056432,OCC-13-00003,13,1309,130904,M,独居家具品牌总监,卞微家,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130904-家居品牌营销/CN-S-华南/35-44/N1056432-卞微家.md
N1056433,OCC-13-00004,13,1309,130904,M,单身家电品牌助理,滑微军,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130904-家居品牌营销/CN-N-华北/25-34/N1056433-滑微军.md
N1056434,OCC-13-00005,13,1309,130904,M,独居家具品牌经理,仰微婷,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130904-家居品牌营销/CN-E-华东/35-44/N1056434-仰微婷.md
N1056435,OCC-13-00006,13,1309,130904,M,单身家电品牌运营,印微强,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130904-家居品牌营销/CN-E-华东/25-34/N1056435-印微强.md
N1056436,OCC-13-00007,13,1309,130904,M,独居家具品牌助理,弓微婷,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130904-家居品牌营销/CN-E-华东/25-34/N1056436-弓微婷.md
N1056437,OCC-13-00008,13,1309,130904,M,独居家具加盟商,滑小家,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130904-家居品牌营销/CN-E-华东/35-44/N1056437-滑小家.md
N1056438,OCC-13-00009,13,1309,130904,M,单身家电营销助理,席微婷,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130904-家居品牌营销/CN-SW-西南/25-34/N1056438-席微婷.md
N1056439,OCC-13-00010,13,1309,130904,M,独居家具品牌主理,巫微家,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130904-家居品牌营销/CN-C-华中/35-44/N1056439-巫微家.md
N12774,OCC-13-00001,13,1309,130912,M,裂变运营,余裂变,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130912-用户增长运营/CN-E-华东/25-34/N12774-余裂变.md
N12775,OCC-13-00002,13,1309,130912,M,拉新运营,阎获客,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130912-用户增长运营/CN-E-华东/25-34/N12775-阎获客.md
N12776,OCC-13-00003,13,1309,130912,M,转化运营,潘转化,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130912-用户增长运营/CN-S-华南/25-34/N12776-潘转化.md
N12777,OCC-13-00004,13,1309,130912,M,渠道运营,杜拉新,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130912-用户增长运营/CN-S-华南/25-34/N12777-杜拉新.md
N12778,OCC-13-00005,13,1309,130912,M,活跃运营,戴活跃,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130912-用户增长运营/CN-SW-西南/25-34/N12778-戴活跃.md
N12779,OCC-13-00006,13,1309,130912,M,复购运营,夏复购,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130912-用户增长运营/CN-C-华中/25-34/N12779-夏复购.md
N12780,OCC-13-00007,13,1309,130912,M,召回运营,钟召回,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130912-用户增长运营/CN-E-华东/25-34/N12780-钟召回.md
N12781,OCC-13-00008,13,1309,130912,M,增长运营,汪留存,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130912-用户增长运营/CN-NW-西北/25-34/N12781-汪留存.md
N12783,OCC-13-00009,13,1309,130912,M,用户增长经理,姜萍兰,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130912-用户增长运营/CN-N-华北/25-34/N12783-姜萍兰.md
N12784,OCC-13-00010,13,1309,130912,M,ROI优化师,戚斌强,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130912-用户增长运营/CN-N-华北/35-44/N12784-戚斌强.md
N1056360,OCC-13-00001,13,1309,130914,M,陪伴经济营销经理,卞微陪,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1056360-卞微陪.md
N1056361,OCC-13-00002,13,1309,130914,M,陪伴服务销售,应陪销,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1056361-应陪销.md
N1056362,OCC-13-00003,13,1309,130914,M,陪伴品牌总监,步微强,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-N-华北/35-44/N1056362-步微强.md
N1056363,OCC-13-00004,13,1309,130914,M,陪伴服务销售助理,印陪销,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-S-华南/25-34/N1056363-印陪销.md
N1056364,OCC-13-00005,13,1309,130914,M,陪伴服务大客户经理,仰陪强,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/35-44/N1056364-仰陪强.md
N1056365,OCC-13-00006,13,1309,130914,M,陪伴服务销售经理,滑微销,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1056365-滑微销.md
N1056366,OCC-13-00007,13,1309,130914,M,陪伴渠道拓展,永陪销,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1056366-永陪销.md
N1056367,OCC-13-00008,13,1309,130914,M,陪伴服务销售总监,尉陪兰,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/35-44/N1056367-尉陪兰.md
N1056368,OCC-13-00009,13,1309,130914,M,陪伴服务销售助理,弓陪销,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-SW-西南/25-34/N1056368-弓陪销.md
N1056369,OCC-13-00010,13,1309,130914,M,陪伴服务区域经理,席陪军,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-C-华中/35-44/N1056369-席陪军.md
N1059240,OCC-13-00011,13,1309,130914,M,团建销售经理,柯蘅·通,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-N-华北/25-34/N1059240-柯蘅·通.md
N1059241,OCC-13-00012,13,1309,130914,M,团建销售,柏熠·通,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1059241-柏熠·通.md
N1059242,OCC-13-00013,13,1309,130914,M,高级团建销售,柳雁·通,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-S-华南/35-44/N1059242-柳雁·通.md
N1059243,OCC-13-00014,13,1309,130914,M,销售助理,戚瑾·通,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1059243-戚瑾·通.md
N1059244,OCC-13-00015,13,1309,130914,M,团建销售总监,司岚·通,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/35-44/N1059244-司岚·通.md
N1059245,OCC-13-00016,13,1309,130914,M,团建销售经理,容翎·通,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-SW-西南/25-34/N1059245-容翎·通.md
N1059246,OCC-13-00017,13,1309,130914,M,团建销售主管,井蕴·通,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-C-华中/35-44/N1059246-井蕴·通.md
N1059247,OCC-13-00018,13,1309,130914,M,团建销售,霍珩·通,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1059247-霍珩·通.md
N1059248,OCC-13-00019,13,1309,130914,M,高级团建销售总监,宁笙·通,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/45-54/N1059248-宁笙·通.md
N1059249,OCC-13-00020,13,1309,130914,M,团建销售,阮清·通,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-C-华中/25-34/N1059249-阮清·通.md
N1059270,OCC-13-00021,13,1309,130914,M,赛事招商经理,柯蘅·商,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-N-华北/25-34/N1059270-柯蘅·商.md
N1059271,OCC-13-00022,13,1309,130914,M,招商专员,柏熠·商,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1059271-柏熠·商.md
N1059272,OCC-13-00023,13,1309,130914,M,高级赛事招商,柳雁·商,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-S-华南/35-44/N1059272-柳雁·商.md
N1059273,OCC-13-00024,13,1309,130914,M,招商助理,戚瑾·商,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1059273-戚瑾·商.md
N1059274,OCC-13-00025,13,1309,130914,M,赛事招商总监,司岚·商,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/35-44/N1059274-司岚·商.md
N1059275,OCC-13-00026,13,1309,130914,M,赛事招商经理,容翎·商,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-SW-西南/25-34/N1059275-容翎·商.md
N1059276,OCC-13-00027,13,1309,130914,M,赛事招商主管,井蕴·商,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-C-华中/35-44/N1059276-井蕴·商.md
N1059277,OCC-13-00028,13,1309,130914,M,招商专员,霍珩·商,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1059277-霍珩·商.md
N1059278,OCC-13-00029,13,1309,130914,M,高级赛事招商总监,宁笙·商,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/35-44/N1059278-宁笙·商.md
N1059279,OCC-13-00030,13,1309,130914,M,招商专员,阮清·商,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-C-华中/25-34/N1059279-阮清·商.md
N1059640,OCC-13-00031,13,1309,130914,M,会展广告招商,柯蘅·招,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-N-华北/25-34/N1059640-柯蘅·招.md
N1059641,OCC-13-00032,13,1309,130914,M,广告招商专员,柏熠·招,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1059641-柏熠·招.md
N1059642,OCC-13-00033,13,1309,130914,M,高级广告招商,柳雁·招,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-S-华南/35-44/N1059642-柳雁·招.md
N1059643,OCC-13-00034,13,1309,130914,M,招商助理,戚瑾·招,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1059643-戚瑾·招.md
N1059644,OCC-13-00035,13,1309,130914,M,招商总监,司岚·招,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/35-44/N1059644-司岚·招.md
N1059645,OCC-13-00036,13,1309,130914,M,广告招商经理,容翎·招,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-SW-西南/25-34/N1059645-容翎·招.md
N1059646,OCC-13-00037,13,1309,130914,M,广告招商主管,井蕴·招,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-C-华中/35-44/N1059646-井蕴·招.md
N1059647,OCC-13-00038,13,1309,130914,M,广告招商专员,霍珩·招,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/25-34/N1059647-霍珩·招.md
N1059648,OCC-13-00039,13,1309,130914,M,高级招商总监,宁笙·招,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-E-华东/35-44/N1059648-宁笙·招.md
N1059649,OCC-13-00040,13,1309,130914,M,广告招商专员,阮清·招,docs/财商流游戏/玩家职业设计/13-批发零售与商贸流通/13-09-销售与客户管理/130914-行业销售与客户开发/CN-C-华中/25-34/N1059649-阮清·招.md
